stn,n_obs,mean_ra_arcsec,mean_dec_arcsec,std_ra_arcsec,std_dec_arcsec,sem_ra_arcsec,sem_dec_arcsec,snr_ra,snr_dec,mean_at_arcsec,mean_ct_arcsec,std_at_arcsec,std_ct_arcsec,sem_at_arcsec,sem_ct_arcsec,snr_at,snr_ct,mean_speed_arcsec_per_day,detected_ra,detected_dec,detected_at,detected_ct,at_better_than_ra,ct_better_than_dec,at_gains_detection,at_loses_detection,ct_gains_detection,ct_loses_detection,scenario,target_station,applied_bias,is_target
703,11201,0.12070666096975306,0.010403346484216362,0.4924009750641796,0.3930413311978268,0.0046525441780049855,0.00371372570280031,25.94422671801736,2.8013233385469984,0.21405569632666346,0.0024194309994812974,0.4637633400651908,0.3882131294778733,0.004381956042047271,0.003668105521403481,48.84934816157024,0.6595859866527453,941.5147765161167,True,False,True,False,True,False,False,False,False,False,AA05_epoch,AA05,epoch,False
F51,11792,0.032005475299250415,-0.0007424047149177772,0.28707088067703307,0.19568197608650498,0.0026435979497269413,0.00180200955792096,12.106786246583479,0.4119871127511193,0.14786550225190156,0.005182627345307395,0.25687295187599973,0.1839305525810888,0.0023655091986974513,0.0016937922458340477,62.50895254743567,3.0597774656568903,711.6464864123344,True,False,True,True,True,True,False,False,True,False,AA05_epoch,AA05,epoch,False
F52,6019,-0.015000588637614736,0.005720766688738877,0.28864778048578965,0.19083194814050294,0.0037205406227095814,0.002459738349529776,4.031830359828235,2.325762286802784,0.18875396365270372,-0.0047194311663175895,0.23193527602668187,0.17476250521666709,0.0029895418383066768,0.0022526104267658327,63.13809067131736,2.0950942560864707,654.8380885051354,True,False,True,False,True,False,False,False,False,False,AA05_epoch,AA05,epoch,False
G96,14710,0.06532784904945094,0.005858802223651588,0.3264342289789485,0.19731887040924495,0.0026914688325306805,0.0016269053384438184,24.2721922913838,3.601194295210624,0.1723711265654248,-0.003810419820367138,0.29505129609883507,0.18169418126990652,0.0024327147613524562,0.0014980788855070402,70.8554612747102,2.5435374980787224,768.1307070317077,True,True,True,False,True,False,False,False,False,True,AA05_epoch,AA05,epoch,False
T09,76,0.08360785603158993,0.016647494866721107,0.3093577072252571,0.24864370855005632,0.03548576271579837,0.02852138943465462,2.3560957869553545,0.5836845678525654,0.010245105477821906,0.006980052816496528,0.29755363131580986,0.2760367736165328,0.03413174234708354,0.03166358949724949,0.30016356544708656,0.22044414190952236,490.29880288748876,False,False,False,False,False,False,False,False,False,False,AA05_epoch,AA05,epoch,False
V00,470,0.08044329369303413,0.03321967179049253,0.47710075954759434,0.3694965710614952,0.022007017002847042,0.017043605903194595,3.6553474595228965,1.9490987986448307,0.29387367291465266,-0.03987148109605818,0.3987045381096162,0.35304300365418123,0.018390868959443144,0.016284659432361893,15.979325042374226,2.448407426735808,871.7454556161142,True,False,True,False,True,True,False,False,False,False,AA05_epoch,AA05,epoch,False
W68,4780,-0.04384077385237139,-0.011726090566115514,0.37630299674434486,0.40728269605900524,0.005442816950000068,0.005890904884442681,8.05479483420269,1.9905414866030178,0.2640503962892506,0.06467380093040814,0.31973746821350585,0.3652263133814581,0.004624657594010326,0.005282604672981549,57.0962046209082,12.242786453657846,922.4097525475556,True,False,True,True,True,True,False,False,True,False,AA05_epoch,AA05,epoch,False
W84,354,0.22631372049218892,0.16928219285995583,0.2926126085876913,0.2237999350808959,0.015552184679901986,0.01189483234686073,14.551892557233652,14.23157451266075,0.05079310282895387,-0.15516346954250496,0.34776643999379475,0.2610297558370172,0.01848357774588069,0.013873574995010591,2.7480125074959463,11.18410140128316,646.7304445115977,True,True,False,True,False,False,False,True,False,False,AA05_epoch,AA05,epoch,True
691,2442,0.17810374732905862,0.01702449727573832,0.4336356522369895,0.37059991481887894,0.00877510156113715,0.007499503037418924,20.29648843243456,2.2700833896318517,-0.0959702294526992,-0.018341897290762563,0.4553639552444939,0.37483478362505557,0.00921479803133838,0.007585200335785853,10.414794673341337,2.418116394926078,738.7919970128083,True,False,True,False,False,True,False,False,False,False,AA05_mag_dep,AA05,mag_dep,False
703,8474,0.12211153765120973,0.0028133917444055994,0.49617660260200774,0.3999750343026971,0.005390040783437278,0.004344988731718843,22.655030371280066,0.6475026560753919,0.20457150218645972,0.002341205783252079,0.47092181761701907,0.39681145952240937,0.005115694269852848,0.004310622344836062,39.9890007876378,0.5431247731680187,967.6704973508477,True,False,True,False,True,False,False,False,False,False,AA05_mag_dep,AA05,mag_dep,False
F51,9545,0.03320357050298306,-0.0021564042061611773,0.2848652238593091,0.1973939359476944,0.0029157579454545486,0.002020439453179071,11.387629262828547,1.067294643632192,0.14078644030438084,0.004902478829827611,0.2576440603694866,0.18699972453970887,0.002637133820492327,0.0019140487744961007,53.38615705064879,2.5613134289737496,726.4650349824591,True,False,True,False,True,True,False,False,False,False,AA05_mag_dep,AA05,mag_dep,False
F52,4698,-0.015466343726637556,0.006848469343030411,0.2886187365583209,0.19298345732864755,0.004210832972661457,0.0028155521536401325,3.6729891275792053,2.4323716874419303,0.18227891432274937,-0.005009820609088333,0.23672750222600197,0.17757215371129367,0.003453760430787594,0.0025907073421164795,52.77694211152409,1.9337655502977644,672.5448595537521,True,False,True,False,True,False,False,False,False,False,AA05_mag_dep,AA05,mag_dep,False
G96,11538,0.06302244508636597,0.003466844373721765,0.32304922295291527,0.1995995407982463,0.0030074847471414784,0.0018582077647487862,20.955200237097415,1.8656925449832316,0.16336143523786237,-0.004118931861527356,0.2949101398552547,0.18575990067041379,0.002745518900447288,0.0017293651499611013,59.50111478425744,2.3817594922737992,778.7725052393674,True,False,True,False,True,True,False,False,False,False,AA05_mag_dep,AA05,mag_dep,False
T09,73,0.07952122232485455,0.013428817443721344,0.3137957093177905,0.24321661430073888,0.03672700980377772,0.028466351554917297,2.165197296205558,0.4717435396599548,0.016693613133452825,0.0009765061916437803,0.294721435977804,0.2776186601846711,0.03449453497013313,0.03249280647106664,0.483949505274006,0.030052996268983855,496.62991327266616,False,False,False,False,False,False,False,False,False,False,AA05_mag_dep,AA05,mag_dep,False
V00,387,0.04546780932518846,0.046357413813930895,0.4727678299642119,0.36815392562096183,0.02403213938959675,0.018714315773177587,1.891958455636745,2.477109736513742,0.28423339739326475,-0.04434534059985177,0.3951115791858022,0.352407865501661,0.02008465031589752,0.01791389855432271,14.151772270004955,2.475471236223509,845.0142741946358,False,False,True,False,True,False,True,False,False,False,AA05_mag_dep,AA05,mag_dep,False
W68,3683,-0.028386749687517216,-0.018208503303945568,0.3834360301039244,0.4380529545180486,0.0063181809553278555,0.0072181475327472286,4.49286747059371,2.522600600962697,0.2679938602513624,0.07267420391790838,0.3307145703943935,0.39186213105456497,0.005449447459981682,0.00645702453385014,49.17817122183306,11.255060831335392,996.3090922551378,True,False,True,True,True,True,False,False,True,False,AA05_mag_dep,AA05,mag_dep,False
W84,354,0.08471291710428305,0.025893210655814146,0.38032445363589334,0.240937839433276,0.020214016647391465,0.012805701686364385,4.190800798376452,2.022006391370607,0.2243858047477058,0.010443957054431229,0.3285330967269878,0.22771106286071308,0.017461337084615104,0.012102706443031755,12.850436576555666,0.8629439294088169,646.7304445115977,True,False,True,False,True,False,False,False,False,False,AA05_mag_dep,AA05,mag_dep,True
691,3214,0.15083466911718238,0.016256124066128676,0.433614604020695,0.36884224800803017,0.007648582658458248,0.006506054906043554,19.72060391481559,2.4986146444949555,-0.07559407587114439,-0.009620338816424724,0.4500410059480066,0.37248224293490884,0.007938330032640563,0.00657026123538866,9.522667306639958,1.4642247045837042,716.8270511350477,True,False,True,False,False,False,False,False,False,False,AA05_seasonal,AA05,seasonal,False
703,11201,0.12091448485735118,0.010254824128664363,0.49236628396205157,0.39309111054109896,0.004652216392534591,0.0037141960523841945,25.990726710688392,2.7609808378536314,0.2138833681146854,0.0025849448826293572,0.4638790299322155,0.38823595971718017,0.004383049159739027,0.0036683212372577313,48.79784832881508,0.7046669894596646,941.5147765161167,True,False,True,False,True,False,False,False,False,False,AA05_seasonal,AA05,seasonal,False
F51,11792,0.032507355860378805,-0.000569591921976081,0.28697370933368443,0.19600524091762944,0.0026427031116178206,0.0018049864611957328,12.300797512013494,0.31556575864771236,0.14745157466028583,0.004882163503084334,0.2570558022912378,0.18429525890120477,0.0023671930441006846,0.0016971507783255257,62.289628227723966,2.8766822402787713,711.6464864123344,True,False,True,False,True,True,False,False,False,False,AA05_seasonal,AA05,seasonal,False
F52,6019,-0.013702941726836582,0.005786243725782718,0.2886602498403672,0.1909873389099496,0.0037207013471058223,0.0024617412669578867,3.682892134703455,2.3504678592535875,0.18825622788207466,-0.00475523139920902,0.23232066506677113,0.17487248969246116,0.0029945093304411595,0.0022540280774034738,62.86713685221353,2.1096593458085073,654.8380885051354,True,False,True,False,True,False,False,False,False,False,AA05_seasonal,AA05,seasonal,False
G96,14710,0.06698907753522486,0.005665650856383041,0.32653814040973606,0.19749684703025705,0.0026923255882029735,0.0016283727658330095,24.881491981784254,3.479332850107404,0.1712182381145597,-0.0039032390693574683,0.2960631253714716,0.18211484421939303,0.0024410573514039397,0.0015015472755134582,70.1410141044355,2.5994779738271943,768.1307070317077,True,True,True,False,True,False,False,False,False,True,AA05_seasonal,AA05,seasonal,False
T09,76,0.08346028252184012,0.01707534073078133,0.30932159934709874,0.24889648264769812,0.035481620858115265,0.0285503846122116,2.3522116663041706,0.5980774326759103,0.01062368550482531,0.007190972881403991,0.2977949216893567,0.27592512920093165,0.034159420251145114,0.031650783004480654,0.31100309743896126,0.2271973138985534,490.29880288748876,False,False,False,False,False,False,False,False,False,False,AA05_seasonal,AA05,seasonal,False
V00,470,0.08047307072837472,0.03322398812591608,0.47709659793172565,0.36955558747261286,0.022006825041821308,0.017046328127246692,3.6567324262107497,1.9490407481251735,0.29393664130889624,-0.03966712048089289,0.39867235333257506,0.35311323550273466,0.018389384386380946,0.0162878989859663,15.984039222464876,2.43537367926153,871.7454556161142,True,False,True,False,True,True,False,False,False,False,AA05_seasonal,AA05,seasonal,False
W68,4780,-0.04367905571932666,-0.011910250148783488,0.37630299086190666,0.40731585433190826,0.005442816864916944,0.005891384483094168,8.02508274729416,2.0216385779880723,0.2640386321330359,0.0648031379603799,0.31972681044360324,0.36524477124608035,0.004624503440864651,0.005282871646083798,57.095563990686145,12.26665009141734,922.4097525475556,True,False,True,True,True,True,False,False,True,False,AA05_seasonal,AA05,seasonal,False
W84,354,0.04094208876722246,0.04082499192259542,0.3133745474449171,0.22805936665205437,0.016655669280168768,0.012121218580679528,2.458147317800705,3.3680600387545137,0.10466191600900465,-0.046126930637974885,0.299512135675551,0.22525695906938975,0.0159188904072877,0.011972272298137857,6.574699198952347,3.8528133581750703,646.7304445115977,False,True,True,True,True,True,True,False,False,False,AA05_seasonal,AA05,seasonal,True
691,3214,0.15106393397076925,0.016305893480122725,0.43370206207507583,0.36886620779929225,0.007650125342103764,0.006506477535821814,19.746595933450035,2.5061015565410965,-0.07579002917517709,-0.009547666433124345,0.45020784454160634,0.3724633291568048,0.007941272919623465,0.006569927612872556,9.543813686077252,1.4532376908411382,716.8270511350477,True,False,True,False,False,False,False,False,False,False,AA05_step,AA05,step,False
703,11201,0.12095885843202353,0.010285323689708215,0.49239420025929115,0.39307864567431483,0.004652480164973661,0.0037140782757218343,25.998790783175387,2.769280269869717,0.21396018696406996,0.0025974303363804517,0.46388343523449965,0.3882256957993439,0.004383090784074745,0.003668224256679725,48.814911099140325,0.7080892973352461,941.5147765161167,True,False,True,False,True,False,False,False,False,False,AA05_step,AA05,step,False
F51,11792,0.03232810012862648,-0.0005713878492937249,0.2870705759842921,0.19594791629908606,0.0026435951438516002,0.0018044585663298629,12.228839277381136,0.31665334962824115,0.14772463033079952,0.004994484176595061,0.2569656820080853,0.18425760911184644,0.002366363138276698,0.0016968040663715978,62.42686422100873,2.943465468747454,711.6464864123344,True,False,True,False,True,True,False,False,False,False,AA05_step,AA05,step,False
F52,6019,-0.013863874463303618,0.005884927894505035,0.2886244522122764,0.1906615379810637,0.003720239931711308,0.002457541838890931,3.7266076161185238,2.394639961515714,0.18833755449261186,-0.00465316471998138,0.23211627397759538,0.17466031258190054,0.0029918748208359984,0.002251293209469546,62.94967729966257,2.0668852464036735,654.8380885051354,True,False,True,False,True,False,False,False,False,False,AA05_step,AA05,step,False
G96,14710,0.06895476022867995,0.005390121841274921,0.32696902203271144,0.19721338828746382,0.0026958782317550176,0.0016260356323347161,25.57784673523269,3.3148854392173464,0.17054374797506328,-0.0036857046819865655,0.29701472368215465,0.18239386151548345,0.0024489033337395036,0.0015038477890304178,69.64086561744395,2.4508495533067647,768.1307070317077,True,True,True,False,True,False,False,False,False,True,AA05_step,AA05,step,False
T09,76,0.08313630929182657,0.017421223503956782,0.30925329467581514,0.2491054389139751,0.03547378577497061,0.028574353539798994,2.3435984481387213,0.6096804072817296,0.010843647818454392,0.0076633221719297874,0.29795269625488335,0.27576801051201194,0.03417751823501332,0.031632760254819,0.3172742896043741,0.24225904126600337,490.29880288748876,False,False,False,False,False,False,False,False,False,False,AA05_step,AA05,step,False
V00,470,0.0809004022831485,0.03274111035643048,0.4770425747081718,0.36950839777252575,0.022004333136336967,0.0170441514286953,3.6765668735287966,1.920958663938411,0.2935732544620565,-0.03942985261858517,0.39889803201118207,0.3531182271631753,0.018399794167581033,0.01628812923409312,15.95524666136261,2.4207723337590847,871.7454556161142,True,False,True,False,True,True,False,False,False,False,AA05_step,AA05,step,False
W68,4780,-0.04362593307644847,-0.011915453210752134,0.37624541493154084,0.4073114622338957,0.005441984091188278,0.005891320956133938,8.016549174976104,2.0225435516878396,0.26399066887377387,0.06486534519194678,0.3197081529212382,0.36521434124075414,0.004624233579928512,0.0052824315088799735,57.08852381930392,12.279448409866859,922.4097525475556,True,False,True,True,True,True,False,False,True,False,AA05_step,AA05,step,False
W84,354,0.041850387609966476,-0.013486168722163768,0.355047735810349,0.24214368089774274,0.018870574252267097,0.012869791437112258,2.21775909150929,1.0478933390695113,0.15077120433638244,0.00676324595741919,0.33738909340269285,0.2235120611903891,0.01793202799738856,0.011879532022205234,8.40792822531502,0.5693192244254507,646.7304445115977,False,False,True,False,True,False,True,False,False,False,AA05_step,AA05,step,True
